id,channel,title,game,viewers,date
482200,missing_talent,Post Turkey Day. With My Champagne----20 Followers Away From Le Dream,Hearthstone,3,1542952583559
482333,bustaj,"Top 100 NA climbing EU ladder with combo priest [I'm CANADIAN, it's not Thanksgiving for us]",Hearthstone,55,1542952644011
481949,bobross,Bob Ross Marathon -10AM - 7PM PT // 10PM - 7AM PT,Art,1610,1542952467931
482053,xqcow,scuffed thursday ~ thank you 🦃 🦃 🦃 🦃 ,Welcome to the Game II,19037,1542952528721
482060,giantwaffle,Thanksgiving with Waffle | @GiantWaffle,Just Chatting,7134,1542952528745
482099,bobross,Bob Ross Marathon -10AM - 7PM PT // 10PM - 7AM PT,Art,1622,1542952528844
482203,xqcow,scuffed thursday ~ thank you 🦃 🦃 🦃 🦃 ,Welcome to the Game II,19010,1542952589521
482209,giantwaffle,Thanksgiving with Waffle | @GiantWaffle,Just Chatting,7107,1542952589536
482251,bobross,Bob Ross Marathon -10AM - 7PM PT // 10PM - 7AM PT,Art,1588,1542952589642
482353,xqcow,scuffed thursday ~ thank you 🦃 🦃 🦃 🦃 ,Welcome to the Game II,19079,1542952650351
482360,giantwaffle,Thanksgiving with Waffle | @GiantWaffle,Just Chatting,7029,1542952650387
482349,missing_talent,Post Turkey Day. With My Champagne----20 Followers Away From Le Dream,Hearthstone,3,1542952644074
482483,bustaj,"Top 100 NA climbing EU ladder with combo priest [I'm CANADIAN, it's not Thanksgiving for us]",Hearthstone,52,1542952704442
482499,missing_talent,Post Turkey Day. With My Champagne----20 Followers Away From Le Dream,Hearthstone,3,1542952704495
482633,bustaj,"Top 100 NA climbing EU ladder with combo priest [I'm CANADIAN, it's not Thanksgiving for us]",Hearthstone,54,1542952765014
482649,missing_talent,Post Turkey Day. With My Champagne----20 Followers Away From Le Dream,Hearthstone,3,1542952765071
482650,avew1004,(더위먹은개구리) 5급 하린이 전설런~,Hearthstone,3,1542952765075
482402,bobross,Bob Ross Marathon -10AM - 7PM PT // 10PM - 7AM PT,Art,1598,1542952650581
482503,xqcow,scuffed thursday ~ thank you 🦃 🦃 🦃 🦃 ,Welcome to the Game II,19079,1542952711263
482510,giantwaffle,Thanksgiving with Waffle | @GiantWaffle,Just Chatting,7029,1542952711277
482551,bobross,Bob Ross Marathon -10AM - 7PM PT // 10PM - 7AM PT,Art,1604,1542952711375
482653,xqcow,scuffed thursday ~ thank you 🦃 🦃 🦃 🦃 ,Welcome to the Game II,19167,1542952772093
482661,giantwaffle,Thanksgiving with Waffle | @GiantWaffle,Just Chatting,6952,1542952772118
482699,bobross,Bob Ross Marathon -10AM - 7PM PT // 10PM - 7AM PT,Art,1597,1542952772237
482803,xqcow,scuffed thursday ~ thank you 🦃 🦃 🦃 🦃 ,Welcome to the Game II,19163,1542952832936
482783,bustaj,"Top 100 NA climbing EU ladder with combo priest [I'm CANADIAN, it's not Thanksgiving for us]",Hearthstone,50,1542952825590
482798,missing_talent,Post Turkey Day. With My Champagne----20 Followers Away From Le Dream,Hearthstone,3,1542952825621
482933,bustaj,"Top 100 NA climbing EU ladder with combo priest [I'm CANADIAN, it's not Thanksgiving for us]",Hearthstone,49,1542952886096
482950,missing_talent,Post Turkey Day. With My Champagne----20 Followers Away From Le Dream,Hearthstone,3,1542952886144
483083,bustaj,"Top 100 NA climbing EU ladder with combo priest [I'm CANADIAN, it's not Thanksgiving for us]",Hearthstone,57,1542952946918
483098,missing_talent,Post Turkey Day. With My Champagne----20 Followers Away From Le Dream,Hearthstone,5,1542952947284
482810,giantwaffle,Thanksgiving with Waffle | @GiantWaffle,Just Chatting,6956,1542952832961
482848,bobross,Bob Ross Marathon -10AM - 7PM PT // 10PM - 7AM PT,Art,1588,1542952833085
482953,xqcow,scuffed thursday ~ thank you 🦃 🦃 🦃 🦃 ,Welcome to the Game II,19178,1542952893839
482961,giantwaffle,Thanksgiving with Waffle | @GiantWaffle,Just Chatting,6956,1542952893866
482997,bobross,Bob Ross Marathon -10AM - 7PM PT // 10PM - 7AM PT,Art,1607,1542952893972
483103,xqcow,scuffed thursday ~ thank you 🦃 🦃 🦃 🦃 ,Welcome to the Game II,19145,1542952954744
483233,bustaj,"Top 100 NA climbing EU ladder with combo priest [I'm CANADIAN, it's not Thanksgiving for us]",Hearthstone,57,1542953008108
483249,missing_talent,Post Turkey Day. With My Champagne----20 Followers Away From Le Dream,Hearthstone,3,1542953008801
483383,bustaj,"Top 100 NA climbing EU ladder with combo priest [I'm CANADIAN, it's not Thanksgiving for us]",Hearthstone,56,1542953069338
483398,missing_talent,Post Turkey Day. With My Champagne----20 Followers Away From Le Dream,Hearthstone,3,1542953069407
483533,bustaj,"Top 100 NA climbing EU ladder with combo priest [I'm CANADIAN, it's not Thanksgiving for us]",Hearthstone,51,1542953129898
483110,giantwaffle,Thanksgiving with Waffle | @GiantWaffle,Just Chatting,6929,1542952954770
483146,bobross,Bob Ross Marathon -10AM - 7PM PT // 10PM - 7AM PT,Art,1696,1542952954857
483253,xqcow,scuffed thursday ~ thank you 🦃 🦃 🦃 🦃 ,Welcome to the Game II,19210,1542953015483
483261,giantwaffle,Thanksgiving with Waffle | @GiantWaffle,Just Chatting,6929,1542953015509
483294,bobross,Bob Ross Marathon -10AM - 7PM PT // 10PM - 7AM PT,Art,1718,1542953015621
483403,xqcow,scuffed thursday ~ thank you 🦃 🦃 🦃 🦃 ,Welcome to the Game II,19163,1542953076329
483411,giantwaffle,Thanksgiving with Waffle | @GiantWaffle,Just Chatting,6835,1542953076347
483445,bobross,Bob Ross Marathon -10AM - 7PM PT // 10PM - 7AM PT,Art,1721,1542953076444
483553,xqcow,scuffed thursday ~ thank you 🦃 🦃 🦃 🦃 ,Welcome to the Game II,19256,1542953137159
483561,giantwaffle,Thanksgiving with Waffle | @GiantWaffle,Just Chatting,6831,1542953137176
483548,missing_talent,Post Turkey Day. With My Champagne----20 Followers Away From Le Dream,Hearthstone,3,1542953129936
483683,bustaj,"Top 100 NA climbing EU ladder with combo priest [I'm CANADIAN, it's not Thanksgiving for us]",Hearthstone,59,1542953190459
483699,missing_talent,Post Turkey Day. With My Champagne----20 Followers Away From Le Dream,Hearthstone,3,1542953190507
483833,bustaj,"Top 100 NA climbing EU ladder with combo priest [I'm CANADIAN, it's not Thanksgiving for us]",Hearthstone,60,1542953250958
483848,missing_talent,Post Turkey Day. With My Champagne----20 Followers Away From Le Dream,Hearthstone,3,1542953251016
483984,bustaj,"Top 100 NA climbing EU ladder with combo priest [I'm CANADIAN, it's not Thanksgiving for us]",Hearthstone,56,1542953311500
483596,bobross,Bob Ross Marathon -10AM - 7PM PT // 10PM - 7AM PT,Art,1721,1542953137270
483703,xqcow,scuffed thursday ~ thank you 🦃 🦃 🦃 🦃 ,Welcome to the Game II,19315,1542953198005
483711,giantwaffle,Thanksgiving with Waffle | @GiantWaffle,Just Chatting,6774,1542953198029
483744,bobross,Bob Ross Marathon -10AM - 7PM PT // 10PM - 7AM PT,Art,1832,1542953198129
483853,xqcow,scuffed thursday ~ thank you 🦃 🦃 🦃 🦃 ,Welcome to the Game II,19281,1542953258989
483861,giantwaffle,Thanksgiving with Waffle | @GiantWaffle,Just Chatting,6767,1542953259027
483894,bobross,Bob Ross Marathon -10AM - 7PM PT // 10PM - 7AM PT,Art,1832,1542953259170
484003,xqcow,scuffed thursday ~ thank you 🦃 🦃 🦃 🦃 ,Welcome to the Game II,19289,1542953320017
484011,giantwaffle,Thanksgiving with Waffle | @GiantWaffle,Just Chatting,6663,1542953320041
484045,bobross,Bob Ross Marathon -10AM - 7PM PT // 10PM - 7AM PT,Art,1826,1542953320164
483998,missing_talent,Post Turkey Day. With My Champagne----20 Followers Away From Le Dream,Hearthstone,3,1542953311543
484134,bustaj,"Top 100 NA climbing EU ladder with combo priest [I'm CANADIAN, it's not Thanksgiving for us]",Hearthstone,67,1542953371982
484147,missing_talent,Post Turkey Day. With My Champagne----20 Followers Away From Le Dream,Hearthstone,3,1542953372012
484283,bustaj,"Top 100 NA climbing EU ladder with combo priest [I'm CANADIAN, it's not Thanksgiving for us]",Hearthstone,68,1542953432411
484296,missing_talent,"Post Turkey. 
*20 Followers Away From Le Dream*",Hearthstone,3,1542953432438
484153,xqcow,scuffed thursday ~ thank you 🦃 🦃 🦃 🦃 ,Welcome to the Game II,19279,1542953380947
484161,giantwaffle,Thanksgiving with Waffle | @GiantWaffle,Just Chatting,6378,1542953380969
484195,bobross,Bob Ross Marathon -10AM - 7PM PT // 10PM - 7AM PT,Art,1832,1542953381074
484303,xqcow,scuffed thursday ~ thank you 🦃 🦃 🦃 🦃 ,Welcome to the Game II,19322,1542953441783
484311,giantwaffle,Thanksgiving with Waffle | @GiantWaffle,Just Chatting,6378,1542953441810
484345,bobross,Bob Ross Marathon -10AM - 7PM PT // 10PM - 7AM PT,Art,1854,1542953441977
484453,xqcow,scuffed thursday ~ thank you 🦃 🦃 🦃 🦃 ,Welcome to the Game II,19331,1542953502859
484433,bustaj,"Top 100 NA climbing EU ladder with combo priest [I'm CANADIAN, it's not Thanksgiving for us]",Hearthstone,65,1542953492835
484447,missing_talent,"Post Turkey. 
*20 Followers Away From Le Dream*",Hearthstone,3,1542953492866
484583,bustaj,"Top 100 NA climbing EU ladder with combo priest [I'm CANADIAN, it's not Thanksgiving for us]",Hearthstone,65,1542953553230
484597,missing_talent,"Post Turkey. 
*20 Followers Away From Le Dream*",Hearthstone,3,1542953553272
484733,bustaj,"Top 100 NA climbing EU ladder with combo priest [I'm CANADIAN, it's not Thanksgiving for us]",Hearthstone,61,1542953613729
484746,missing_talent,"Post Turkey. 
*20 Followers Away From Le Dream*",Hearthstone,3,1542953613767
484461,giantwaffle,Thanksgiving with Waffle | @GiantWaffle,Just Chatting,6378,1542953502883
484493,bobross,Bob Ross Marathon -10AM - 7PM PT // 10PM - 7AM PT,Art,1939,1542953502983
484603,xqcow,scuffed thursday ~ thank you 🦃 🦃 🦃 🦃 ,Welcome to the Game II,19366,1542953563728
484611,giantwaffle,Thanksgiving with Waffle | @GiantWaffle,Just Chatting,6378,1542953564137
484642,bobross,Bob Ross Marathon -10AM - 7PM PT // 10PM - 7AM PT,Art,1992,1542953564321
484883,bustaj,"Top 100 NA climbing EU ladder with combo priest [I'm CANADIAN, it's not Thanksgiving for us]",Hearthstone,64,1542953674200
484896,missing_talent,"Post Turkey. 
*20 Followers Away From Le Dream*",Hearthstone,3,1542953674260
485033,bustaj,"Top 100 NA climbing EU ladder with combo priest [I'm CANADIAN, it's not Thanksgiving for us]",Hearthstone,68,1542953734772
485046,missing_talent,"Post Turkey. 
*20 Followers Away From Le Dream*",Hearthstone,3,1542953734826
485183,bustaj,"Top 100 NA climbing EU ladder with combo priest [I'm CANADIAN, it's not Thanksgiving for us]",Hearthstone,65,1542953795301
484753,xqcow,scuffed thursday ~ thank you 🦃 🦃 🦃 🦃 ,Welcome to the Game II,19274,1542953625161
484791,bobross,Bob Ross Marathon -10AM - 7PM PT // 10PM - 7AM PT,Art,2004,1542953625285
484903,xqcow,scuffed thursday ~ thank you 🦃 🦃 🦃 🦃 ,Welcome to the Game II,19256,1542953686075
484941,bobross,Bob Ross Marathon -10AM - 7PM PT // 10PM - 7AM PT,Art,2025,1542953686232
485053,xqcow,scuffed thursday ~ thank you 🦃 🦃 🦃 🦃 ,Welcome to the Game II,19199,1542953746952
485090,bobross,Bob Ross Marathon -10AM - 7PM PT // 10PM - 7AM PT,Art,2047,1542953747076
485203,xqcow,scuffed thursday ~ thank you 🦃 🦃 🦃 🦃 ,Welcome to the Game II,19217,1542953809192
485196,missing_talent,"Post Turkey. 
*20 Followers Away From Le Dream*",Hearthstone,3,1542953795344
485197,avew1004,(더위먹은개구리) 5급 하린이 전설런~,Hearthstone,3,1542953795347
485333,bustaj,"Top 100 NA climbing EU ladder with combo priest [I'm CANADIAN, it's not Thanksgiving for us]",Hearthstone,64,1542953855864
485346,missing_talent,"Post Turkey. 
*20 Followers Away From Le Dream*",Hearthstone,3,1542953855903
485482,bustaj,"Top 100 NA climbing EU ladder with combo priest [I'm CANADIAN, it's not Thanksgiving for us]",Hearthstone,64,1542953916335
485496,missing_talent,"Post Turkey. 
*20 Followers Away From Le Dream*",Hearthstone,3,1542953916413
485632,bustaj,"Top 100 NA climbing EU ladder with combo priest [I'm CANADIAN, it's not Thanksgiving for us]",Hearthstone,64,1542953976911
485240,bobross,Bob Ross Marathon -10AM - 7PM PT // 10PM - 7AM PT,Art,2071,1542953809369
485353,xqcow,scuffed thursday ~ thank you 🦃 🦃 🦃 🦃 ,Welcome to the Game II,19126,1542953870238
485391,bobross,Bob Ross Marathon -10AM - 7PM PT // 10PM - 7AM PT,Art,2071,1542953870359
485503,xqcow,scuffed thursday ~ thank you 🦃 🦃 🦃 🦃 ,Welcome to the Game II,17987,1542953931151
485537,bobross,Bob Ross Marathon -10AM - 7PM PT // 10PM - 7AM PT,Art,2160,1542953931258
485653,xqcow,scuffed thursday ~ thank you 🦃 🦃 🦃 🦃 ,Portal 2,17772,1542953992013
485687,bobross,Bob Ross Marathon -10AM - 7PM PT // 10PM - 7AM PT,Art,2172,1542953992093
485645,missing_talent,"Post Turkey. 
*20 Followers Away From Le Dream*",Hearthstone,3,1542953976943
485782,bustaj,"Top 100 NA climbing EU ladder with combo priest [I'm CANADIAN, it's not Thanksgiving for us]",Hearthstone,63,1542954037459
485795,missing_talent,"Post Turkey. 
*20 Followers Away From Le Dream*",Hearthstone,3,1542954037504
485932,bustaj,"Top 100 NA climbing EU ladder with combo priest [I'm CANADIAN, it's not Thanksgiving for us]",Hearthstone,64,1542954097930
485946,missing_talent,"Post Turkey. 
*20 Followers Away From Le Dream*",Hearthstone,3,1542954097968
485803,xqcow,scuffed thursday ~ thank you 🦃 🦃 🦃 🦃 ,Portal 2,17408,1542954052794
485837,bobross,Bob Ross Marathon -10AM - 7PM PT // 10PM - 7AM PT,Art,2251,1542954052887
485954,xqcow,scuffed thursday ~ thank you 🦃 🦃 🦃 🦃 ,Portal 2,16902,1542954113714
485988,bobross,Bob Ross Marathon -10AM - 7PM PT // 10PM - 7AM PT,Art,2284,1542954114984
486082,bustaj,"Top 100 NA climbing EU ladder with combo priest [I'm CANADIAN, it's not Thanksgiving for us]",Hearthstone,63,1542954158653
486097,missing_talent,"Post Turkey. 
*20 Followers Away From Le Dream*",Hearthstone,3,1542954159392
486232,bustaj,"Top 100 NA climbing EU ladder with combo priest [I'm CANADIAN, it's not Thanksgiving for us]",Hearthstone,62,1542954220013
486248,missing_talent,"Post Turkey. 
*20 Followers Away From Le Dream*",Hearthstone,3,1542954220047
486382,bustaj,"Top 100 NA climbing EU ladder with combo priest [I'm CANADIAN, it's not Thanksgiving for us]",Hearthstone,62,1542954280530
486398,missing_talent,"Post Turkey. 
*20 Followers Away From Le Dream*",Hearthstone,3,1542954280586
486104,xqcow,scuffed thursday ~ thank you 🦃 🦃 🦃 🦃 ,Portal 2,16783,1542954178407
486135,bobross,Bob Ross Marathon -10AM - 7PM PT // 10PM - 7AM PT,Art,2321,1542954178489
486254,xqcow,scuffed thursday ~ thank you 🦃 🦃 🦃 🦃 ,Portal 2,16674,1542954239217
486285,bobross,Bob Ross Marathon -10AM - 7PM PT // 10PM - 7AM PT,Art,2359,1542954239310
486404,xqcow,scuffed thursday ~ thank you 🦃 🦃 🦃 🦃 ,Portal 2,16644,1542954300037
486435,bobross,Bob Ross Marathon -10AM - 7PM PT // 10PM - 7AM PT,Art,2365,1542954300135
486532,bustaj,"Top 100 NA climbing EU ladder with combo priest [I'm CANADIAN, it's not Thanksgiving for us]",Hearthstone,61,1542954341093
486547,missing_talent,"Post Turkey. 
*20 Followers Away From Le Dream*",Hearthstone,3,1542954341131
486682,bustaj,"Top 100 NA climbing EU ladder with combo priest [I'm CANADIAN, it's not Thanksgiving for us]",Hearthstone,61,1542954401587
486697,missing_talent,"Post Turkey. 
*20 Followers Away From Le Dream*",Hearthstone,3,1542954401636
486832,bustaj,"Top 100 NA climbing EU ladder with combo priest [I'm CANADIAN, it's not Thanksgiving for us]",Hearthstone,59,1542954462083
486554,xqcow,scuffed thursday ~ thank you 🦃 🦃 🦃 🦃 ,Portal 2,16693,1542954360866
486583,bobross,Bob Ross Marathon -10AM - 7PM PT // 10PM - 7AM PT,Art,2416,1542954360972
486704,xqcow,scuffed thursday ~ thank you 🦃 🦃 🦃 🦃 ,Portal 2,16586,1542954421970
486732,bobross,Bob Ross Marathon -10AM - 7PM PT // 10PM - 7AM PT,Art,2470,1542954430967
486854,xqcow,scuffed thursday ~ thank you 🦃 🦃 🦃 🦃 ,Portal 2,16577,1542954492963
486846,missing_talent,"Post Turkey. 
*20 Followers Away From Le Dream*",Hearthstone,3,1542954462134
486982,bustaj,"Top 100 NA climbing EU ladder with combo priest [I'm CANADIAN, it's not Thanksgiving for us]",Hearthstone,58,1542954522869
486997,missing_talent,"Post Turkey. 
*20 Followers Away From Le Dream*",Hearthstone,3,1542954523554
487132,bustaj,"Top 100 NA climbing EU ladder with combo priest [I'm CANADIAN, it's not Thanksgiving for us]",Hearthstone,51,1542954584172
487149,missing_talent,"Post Turkey. 
*20 Followers Away From Le Dream*",Hearthstone,3,1542954584208
487282,bustaj,"Top 100 NA climbing EU ladder with combo priest [I'm CANADIAN, it's not Thanksgiving for us]",Hearthstone,50,1542954644709
486891,bobross,Bob Ross Marathon -10AM - 7PM PT // 10PM - 7AM PT,Art,2460,1542954494230
487012,xqcow,scuffed thursday ~ thank you 🦃 🦃 🦃 🦃 ,Portal 2,16522,1542954555797
487055,bobross,Bob Ross Marathon -10AM - 7PM PT // 10PM - 7AM PT,Art,2492,1542954557005
487179,xqcow,scuffed thursday ~ thank you 🦃 🦃 🦃 🦃 ,Portal 2,16403,1542954620918
487203,bobross,Bob Ross Marathon -10AM - 7PM PT // 10PM - 7AM PT,Art,2568,1542954621042
487329,xqcow,scuffed thursday ~ thank you 🦃 🦃 🦃 🦃 ,Portal 2,16386,1542954681896
487351,bobross,Bob Ross Marathon -10AM - 7PM PT // 10PM - 7AM PT,Art,2574,1542954681971
487298,missing_talent,"Post Turkey. 
*20 Followers Away From Le Dream*",Hearthstone,3,1542954644759
487432,bustaj,"Top 100 NA climbing EU ladder with combo priest [I'm CANADIAN, it's not Thanksgiving for us]",Hearthstone,50,1542954705198
487448,missing_talent,"Post Turkey. 
*20 Followers Away From Le Dream*",Hearthstone,3,1542954705230
487582,bustaj,"Top 100 NA climbing EU ladder with combo priest [I'm CANADIAN, it's not Thanksgiving for us]",Hearthstone,50,1542954765715
487597,missing_talent,"Post Turkey. 
*20 Followers Away From Le Dream*",Hearthstone,3,1542954765764
487458,xqcow,scuffed thursday ~ thank you 🦃 🦃 🦃 🦃 ,Portal 2,16332,1542954745398
487501,bobross,Bob Ross Marathon -10AM - 7PM PT // 10PM - 7AM PT,Art,2575,1542954746463
487629,xqcow,scuffed thursday ~ thank you 🦃 🦃 🦃 🦃 ,Portal 2,16328,1542954808748
487651,bobross,Bob Ross Marathon -10AM - 7PM PT // 10PM - 7AM PT,Art,2657,1542954809755
487779,xqcow,scuffed thursday ~ thank you 🦃 🦃 🦃 🦃 ,Portal 2,16208,1542954873552
487805,bobross,Bob Ross Marathon -10AM - 7PM PT // 10PM - 7AM PT,Art,2506,1542954874770
487732,bustaj,"Top 100 NA climbing EU ladder with combo priest [I'm CANADIAN, it's not Thanksgiving for us]",Hearthstone,52,1542954826177
487745,missing_talent,"Post Turkey. 
*20 Followers Away From Le Dream*",Hearthstone,5,1542954826211
487882,bustaj,"Top 100 NA climbing EU ladder with combo priest [I'm CANADIAN, it's not Thanksgiving for us]",Hearthstone,51,1542954886717
487900,missing_talent,"Post Turkey. 
*20 Followers Away From Le Dream*",Hearthstone,4,1542954886778
488032,bustaj,"Top 100 NA climbing EU ladder with combo priest [I'm CANADIAN, it's not Thanksgiving for us]",Hearthstone,52,1542954947219
487929,xqcow,scuffed thursday ~ thank you 🦃 🦃 🦃 🦃 ,Portal 2,16238,1542954938643
487953,bobross,Bob Ross Marathon -10AM - 7PM PT // 10PM - 7AM PT,Art,2572,1542954938706
488079,xqcow,scuffed thursday ~ thank you 🦃 🦃 🦃 🦃 ,Portal 2,16103,1542954999584
